symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2018-02-14 00:00:00+00:00,167.37,167.54,162.88,163.04,39669178,161.9828547741,162.1473829769,157.6373745928,157.7922246661,39669178,0.0,1.0
AAPL,2018-02-15 00:00:00+00:00,172.99,173.09,169.0,169.79,50609595,167.4219635978,167.5187448936,163.5603898956,164.3249621323,50609595,0.0,1.0
AAPL,2018-02-16 00:00:00+00:00,172.43,174.82,171.77,172.36,39638793,166.8799883414,169.1930613109,166.2412317891,166.8122414343,39638793,0.0,1.0
AAPL,2018-02-20 00:00:00+00:00,171.85,174.26,171.42,172.05,33531012,166.3186568257,168.6510860544,165.9024972538,166.5122194173,33531012,0.0,1.0
AAPL,2018-02-21 00:00:00+00:00,171.07,174.12,171.01,172.83,35833514,165.5637627185,168.5155922403,165.5056939411,167.2671135246,35833514,0.0,1.0
AAPL,2018-02-22 00:00:00+00:00,172.5,173.95,171.71,171.8,30504116,166.9477352484,168.3510640375,166.1831630116,166.2702661778,30504116,0.0,1.0
AAPL,2018-02-23 00:00:00+00:00,175.5,175.65,173.54,173.67,33329232,169.8511741223,169.996346066,167.9542607247,168.0800764092,33329232,0.0,1.0
AAPL,2018-02-26 00:00:00+00:00,178.97,179.39,176.21,176.35,36886432,173.2094850864,173.6159665288,170.5383213225,170.6738151366,36886432,0.0,1.0
AAPL,2018-02-27 00:00:00+00:00,178.39,180.48,178.16,179.1,38685165,172.6481535708,174.670882653,172.4255565905,173.335300771,38685165,0.0,1.0
AAPL,2018-02-28 00:00:00+00:00,178.12,180.62,178.05,179.26,33604574,172.3868440722,174.8063764671,172.3190971651,173.4901508442,33604574,0.0,1.0
AAPL,2018-03-01 00:00:00+00:00,175.0,179.78,172.66,178.54,48802000,169.3672676433,173.9934135824,167.1025853217,172.7933255145,48802000,0.0,1.0
AAPL,2018-03-02 00:00:00+00:00,176.21,176.3,172.45,172.8,38454000,170.5383213225,170.6254244887,166.8993446005,167.2380791358,38454000,0.0,1.0
AAPL,2018-03-05 00:00:00+00:00,176.82,177.74,174.52,175.21,28401400,171.1286872268,172.0190751481,168.9027174235,169.5705083645,28401400,0.0,1.0
AAPL,2018-03-06 00:00:00+00:00,176.67,178.25,176.13,177.91,23788500,170.9835152831,172.5126597567,170.4608962858,172.183603351,23788500,0.0,1.0
AAPL,2018-03-07 00:00:00+00:00,175.03,175.85,174.27,174.94,31703462,169.3963020321,170.1899086576,168.660764184,169.3091988658,31703462,0.0,1.0
AAPL,2018-03-08 00:00:00+00:00,176.94,177.12,175.07,175.48,23163767,171.2448247818,171.4190311142,169.4350145504,169.8318178631,23163767,0.0,1.0
AAPL,2018-03-09 00:00:00+00:00,179.98,180.0,177.39,177.96,31385134,174.186976174,174.2063324331,171.6803406129,172.2319939989,31385134,0.0,1.0
AAPL,2018-03-12 00:00:00+00:00,181.72,182.39,180.21,180.29,32055405,175.8709707208,176.5194054027,174.4095731543,174.4869981909,32055405,0.0,1.0
AAPL,2018-03-13 00:00:00+00:00,179.97,183.5,179.24,182.59,31168404,174.1772980444,177.593677786,173.4707945851,176.7129679943,31168404,0.0,1.0
AAPL,2018-03-14 00:00:00+00:00,178.44,180.52,177.81,180.32,29075469,172.6965442187,174.7095951713,172.0868220552,174.5160325797,29075469,0.0,1.0
AAPL,2018-03-15 00:00:00+00:00,178.65,180.24,178.07,178.5,22584565,172.8997849399,174.438607543,172.3384534243,172.7546129962,22584565,0.0,1.0
AAPL,2018-03-16 00:00:00+00:00,178.02,179.12,177.62,178.65,36836456,172.2900627764,173.3546570301,171.9029375932,172.8997849399,36836456,0.0,1.0
AAPL,2018-03-19 00:00:00+00:00,175.3,177.47,173.66,177.32,32804695,169.6576115307,171.7577656495,168.0703982797,171.6125937058,32804695,0.0,1.0
AAPL,2018-03-20 00:00:00+00:00,175.24,176.8,174.94,175.24,19314039,169.5995427532,171.1093309677,169.3091988658,169.5995427532,19314039,0.0,1.0
AAPL,2018-03-21 00:00:00+00:00,171.27,175.09,171.26,175.04,35247358,165.7573253101,169.4543708095,165.7476471805,169.4059801616,35247358,0.0,1.0
AAPL,2018-03-22 00:00:00+00:00,168.85,172.68,168.6,170.0,41051076,163.4152179519,167.1219415809,163.1732647124,164.5282028535,41051076,0.0,1.0
AAPL,2018-03-23 00:00:00+00:00,164.94,169.92,164.94,168.39,40248954,159.6310692862,164.4507778169,159.6310692862,162.9700239912,40248954,0.0,1.0
AAPL,2018-03-26 00:00:00+00:00,172.77,173.1,166.44,168.07,36272617,167.2090447471,167.5284230232,161.0827887232,162.6603238447,36272617,0.0,1.0
AAPL,2018-03-27 00:00:00+00:00,168.34,175.15,166.92,173.68,38962839,162.9216333433,169.512439587,161.547338943,168.0897545388,38962839,0.0,1.0
AAPL,2018-03-28 00:00:00+00:00,166.48,170.02,165.19,167.25,41668500,161.1215012415,164.5475591127,159.8730225257,161.8667172191,41668500,0.0,1.0
AAPL,2018-03-29 00:00:00+00:00,167.78,171.75,166.9,167.81,38398500,162.3796580868,166.22187553,161.5279826838,162.4086924756,38398500,0.0,1.0
AAPL,2018-04-02 00:00:00+00:00,166.68,168.94,164.47,166.64,37586800,161.3150638331,163.5023211181,159.176197196,161.2763513148,37586800,0.0,1.0
AAPL,2018-04-03 00:00:00+00:00,168.39,168.75,164.88,167.64,30278000,162.9700239912,163.3184366561,159.5730005088,162.2441642727,30278000,0.0,1.0
AAPL,2018-04-04 00:00:00+00:00,171.61,172.01,164.77,164.88,34605500,166.0863817158,166.473506899,159.4665410834,159.5730005088,34605500,0.0,1.0
AAPL,2018-04-05 00:00:00+00:00,172.8,174.23,172.08,172.58,26933200,167.2380791358,168.6220516657,166.5412538061,167.0251602851,26933200,0.0,1.0
AAPL,2018-04-06 00:00:00+00:00,168.38,172.48,168.2,170.97,35005300,162.9603458616,166.9283789893,162.7861395292,165.4669814227,35005300,0.0,1.0
AAPL,2018-04-09 00:00:00+00:00,170.05,173.09,169.85,169.88,29017700,164.5765935014,167.5187448936,164.3830309098,164.4120652986,29017700,0.0,1.0
AAPL,2018-04-10 00:00:00+00:00,173.25,174.0,171.53,173.0,28408600,167.6735949669,168.3994546854,166.0089566792,167.4316417274,28408600,0.0,1.0
AAPL,2018-04-11 00:00:00+00:00,172.44,173.92,171.7,172.23,22328300,166.8896664709,168.3220296487,166.1734848821,166.6864257498,22328300,0.0,1.0
AAPL,2018-04-12 00:00:00+00:00,174.14,175.0,173.04,173.41,22889300,168.5349484995,169.3672676433,167.4703542457,167.8284450402,22889300,0.0,1.0
AAPL,2018-04-13 00:00:00+00:00,174.73,175.84,173.85,174.78,25124300,169.1059581447,170.180230528,168.2542827417,169.1543487926,25124300,0.0,1.0
AAPL,2018-04-16 00:00:00+00:00,175.82,176.19,174.83,175.03,21578400,170.1608742689,170.5189650633,169.2027394405,169.3963020321,21578400,0.0,1.0
AAPL,2018-04-17 00:00:00+00:00,178.24,178.94,176.41,176.49,26605400,172.5029816271,173.1804506977,170.7318839141,170.8093089507,26605400,0.0,1.0
AAPL,2018-04-18 00:00:00+00:00,177.84,178.82,176.88,177.81,20754500,172.1158564439,173.0643131427,171.1867560043,172.0868220552,20754500,0.0,1.0
AAPL,2018-04-19 00:00:00+00:00,172.8,175.39,172.66,173.76,34808800,167.2380791358,169.7447146969,167.1025853217,168.1671795755,34808800,0.0,1.0
AAPL,2018-04-20 00:00:00+00:00,165.72,171.22,165.43,170.6,65491100,160.3859633934,165.7089346622,160.1052976356,165.1088906283,65491100,0.0,1.0
AAPL,2018-04-23 00:00:00+00:00,165.24,166.92,164.09,166.83,36515500,159.9214131736,161.547338943,158.808428272,161.4602357768,36515500,0.0,1.0
AAPL,2018-04-24 00:00:00+00:00,162.94,166.33,161.22,165.67,33692000,157.6954433703,160.9763292978,156.0308050826,160.3375727455,33692000,0.0,1.0
AAPL,2018-04-25 00:00:00+00:00,163.65,165.42,162.41,162.62,28382100,158.3825905705,160.0956195061,157.1825025026,157.3857432238,28382100,0.0,1.0
AAPL,2018-04-26 00:00:00+00:00,164.22,165.73,163.37,164.12,27963000,158.9342439565,160.395641523,158.1116029422,158.8374626607,27963000,0.0,1.0
AAPL,2018-04-27 00:00:00+00:00,162.32,164.33,160.63,164.0,35655800,157.0953993364,159.0407033819,155.4597954374,158.7213251057,35655800,0.0,1.0
AAPL,2018-04-30 00:00:00+00:00,165.26,167.26,161.84,162.13,42427400,159.9407694328,161.8763953487,156.6308491165,156.9115148744,42427400,0.0,1.0
AAPL,2018-05-01 00:00:00+00:00,169.1,169.2,165.27,166.41,53569400,163.6571711914,163.7539524871,159.9504475624,161.0537543344,53569400,0.0,1.0
AAPL,2018-05-02 00:00:00+00:00,176.57,177.75,173.8,175.23,66539400,170.8867339873,172.0287532777,168.2058920938,169.5898646237,66539400,0.0,1.0
AAPL,2018-05-03 00:00:00+00:00,176.89,177.5,174.44,175.88,34068200,171.1964341339,171.7868000382,168.8252923869,170.2189430463,34068200,0.0,1.0
AAPL,2018-05-04 00:00:00+00:00,183.83,184.25,178.17,178.25,56201300,177.9130560621,178.3195375045,172.4352347201,172.5126597567,56201300,0.0,1.0
AAPL,2018-05-07 00:00:00+00:00,185.16,187.67,184.75,185.18,42451400,179.2002472962,181.6294578207,178.8034439835,179.2196035554,42451400,0.0,1.0
AAPL,2018-05-08 00:00:00+00:00,186.05,186.22,183.67,184.99,28402800,180.0616008288,180.2261290317,177.7582059889,179.0357190934,28402800,0.0,1.0
AAPL,2018-05-09 00:00:00+00:00,187.36,187.4,185.22,186.55,23211200,181.3294358037,181.3681483221,179.2583160737,180.5455073078,23211200,0.0,1.0
AAPL,2018-05-10 00:00:00+00:00,190.04,190.37,187.65,187.74,27989300,183.9231745311,184.2425528072,181.6101015615,181.6972047278,27989300,0.0,1.0
AAPL,2018-05-11 00:00:00+00:00,188.59,190.06,187.45,189.49,26212200,183.2263492013,184.6545412228,182.1187717153,184.1007524798,26212200,0.73,1.0
AAPL,2018-05-14 00:00:00+00:00,188.15,189.53,187.86,189.01,20778800,182.7988631541,184.1396148477,182.5171109866,183.6344040646,20778800,0.0,1.0
AAPL,2018-05-15 00:00:00+00:00,186.44,187.07,185.1,186.78,23695200,181.1374969251,181.74957922,179.8356075994,181.4678270525,23695200,0.0,1.0
AAPL,2018-05-16 00:00:00+00:00,188.18,188.46,186.0,186.07,19183100,182.8280099301,183.1000465056,180.7100108778,180.7780200217,19183100,0.0,1.0
AAPL,2018-05-17 00:00:00+00:00,186.99,188.91,186.36,188.0,17294000,181.6718544841,183.5372481448,181.0597721892,182.6531292744,17294000,0.0,1.0
AAPL,2018-05-18 00:00:00+00:00,186.31,187.81,186.13,187.19,18297700,181.0111942293,182.4685330267,180.8363135736,181.8661663238,18297700,0.0,1.0
AAPL,2018-05-21 00:00:00+00:00,187.63,189.27,186.91,188.0,18400800,182.293652371,183.8870094562,181.5941297483,182.6531292744,18400800,0.0,1.0
AAPL,2018-05-22 00:00:00+00:00,187.16,188.88,186.78,188.38,15240700,181.8370195478,183.5081013688,181.4678270525,183.0223217697,15240700,0.0,1.0
AAPL,2018-05-23 00:00:00+00:00,188.36,188.5,185.76,186.35,19467900,183.0028905857,183.1389088735,180.4768366702,181.0500565972,19467900,0.0,1.0
AAPL,2018-05-24 00:00:00+00:00,188.15,188.84,186.21,188.77,23234000,182.7988631541,183.4692390009,180.9140383095,183.401229857,23234000,0.0,1.0
AAPL,2018-05-25 00:00:00+00:00,188.58,189.65,187.65,188.23,17461000,183.2166336094,184.2562019515,182.313083555,182.87658789,17461000,0.0,1.0
AAPL,2018-05-29 00:00:00+00:00,187.9,188.75,186.87,187.6,22369000,182.5559733545,183.3817986731,181.5552673803,182.2645055951,22369000,0.0,1.0
AAPL,2018-05-30 00:00:00+00:00,187.5,188.0,186.78,187.72,18690500,182.1673496752,182.6531292744,181.4678270525,182.3810926988,18690500,0.0,1.0
AAPL,2018-05-31 00:00:00+00:00,186.87,188.23,186.14,187.22,27482800,181.5552673803,182.87658789,180.8460291656,181.8953130997,27482800,0.0,1.0
AAPL,2018-06-01 00:00:00+00:00,190.24,190.26,187.75,187.99,23442500,184.8294218785,184.8488530624,182.4102394748,182.6434136824,23442500,0.0,1.0
AAPL,2018-06-04 00:00:00+00:00,191.83,193.42,191.35,191.64,26266200,186.3742010037,187.918980129,185.9078525886,186.1896047561,26266200,0.0,1.0
AAPL,2018-06-05 00:00:00+00:00,193.31,193.94,192.36,193.07,21466100,187.8121086172,188.4241909121,186.8891273788,187.5789344096,21466100,0.0,1.0
AAPL,2018-06-06 00:00:00+00:00,193.98,194.08,191.92,193.63,20933600,188.46305328,188.5602091998,186.4616413316,188.1230075606,20933600,0.0,1.0
AAPL,2018-06-07 00:00:00+00:00,193.46,194.2,192.34,194.14,21347200,187.9578424969,188.6767963036,186.8696961948,188.6185027517,21347200,0.0,1.0
AAPL,2018-06-08 00:00:00+00:00,191.7,192.0,189.77,191.17,26656800,186.247898308,186.5393660674,184.3727890553,185.7329719329,26656800,0.0,1.0
AAPL,2018-06-11 00:00:00+00:00,191.23,191.97,190.21,191.35,18308500,185.7912654848,186.5102192915,184.8002751025,185.9078525886,18308500,0.0,1.0
AAPL,2018-06-12 00:00:00+00:00,192.28,192.61,191.15,191.39,16911100,186.8114026429,187.1320171784,185.7135407489,185.9467149565,16911100,0.0,1.0
AAPL,2018-06-13 00:00:00+00:00,190.7,192.88,190.44,192.42,21638400,185.2763391097,187.3943381619,185.0237337181,186.9474209307,21638400,0.0,1.0
AAPL,2018-06-14 00:00:00+00:00,190.8,191.57,190.22,191.55,21610100,185.3734950295,186.1215956122,184.8099906945,186.1021644282,21610100,0.0,1.0
AAPL,2018-06-15 00:00:00+00:00,188.84,190.16,188.26,190.03,61719200,183.4692390009,184.7516971426,182.9057346659,184.6253944468,61719200,0.0,1.0
AAPL,2018-06-18 00:00:00+00:00,188.74,189.22,187.2,187.88,18484900,183.3720830811,183.8384314962,181.8758819157,182.5365421706,18484900,0.0,1.0
AAPL,2018-06-19 00:00:00+00:00,185.69,186.33,183.45,185.14,33578500,180.4088275264,181.0306254133,178.2325349222,179.8744699673,33578500,0.0,1.0
AAPL,2018-06-20 00:00:00+00:00,186.5,187.2,185.73,186.35,20628700,181.195790477,181.8758819157,180.4476898943,181.0500565972,20628700,0.0,1.0
AAPL,2018-06-21 00:00:00+00:00,185.46,188.35,184.94,187.25,25711900,180.1853689108,182.9931749938,179.6801581277,181.9244598757,25711900,0.0,1.0
AAPL,2018-06-22 00:00:00+00:00,184.92,186.15,184.7,186.12,27104300,179.6607269437,180.8557447576,179.4469839201,180.8265979816,27104300,0.0,1.0
AAPL,2018-06-25 00:00:00+00:00,182.17,184.92,180.73,183.4,31663100,176.9889391485,179.6607269437,175.589893903,178.1839569623,31663100,0.0,1.0
AAPL,2018-06-26 00:00:00+00:00,184.43,186.53,182.54,182.99,24569200,179.1846629365,181.2249372529,177.3484160518,177.785617691,24569200,0.0,1.0
AAPL,2018-06-27 00:00:00+00:00,184.16,187.28,184.03,185.23,25037500,178.922341953,181.9536066516,178.7960392572,179.9619102952,25037500,0.0,1.0
AAPL,2018-06-28 00:00:00+00:00,185.5,186.21,183.8,184.1,17365200,180.2242312787,180.9140383095,178.5725806416,178.8640484011,17365200,0.0,1.0
AAPL,2018-06-29 00:00:00+00:00,185.11,187.19,182.91,186.29,22737700,179.8453231914,181.8661663238,177.7078929552,180.9917630453,22737700,0.0,1.0
AAPL,2018-07-02 00:00:00+00:00,187.18,187.3,183.42,183.82,17731300,181.8564507318,181.9730378356,178.2033881463,178.5920118256,17731300,0.0,1.0
AAPL,2018-07-03 00:00:00+00:00,183.92,187.95,183.54,187.79,13954800,178.6891677454,182.6045513144,178.3199752501,182.4491018427,13954800,0.0,1.0
AAPL,2018-07-05 00:00:00+00:00,185.4,186.41,184.28,185.26,16604200,180.1270753589,181.1083501491,179.0389290568,179.9910570711,16604200,0.0,1.0
AAPL,2018-07-06 00:00:00+00:00,187.97,188.43,185.2,185.42,17485200,182.6239824984,183.0708997296,179.9327635192,180.1465065428,17485200,0.0,1.0
AAPL,2018-07-09 00:00:00+00:00,190.58,190.68,189.3,189.5,19756600,185.1597520059,185.2569079257,183.9161562321,184.1104680718,19756600,0.0,1.0
AAPL,2018-07-10 00:00:00+00:00,190.35,191.28,190.18,190.71,15939100,184.9362933903,185.8398434447,184.7711283266,185.2860547017,15939100,0.0,1.0
AAPL,2018-07-11 00:00:00+00:00,187.88,189.78,187.61,188.5,18831500,182.5365421706,184.3825046473,182.274221187,183.1389088735,18831500,0.0,1.0
AAPL,2018-07-12 00:00:00+00:00,191.03,191.41,189.31,189.53,18041100,185.5969536451,185.9661461405,183.9258718241,184.1396148477,18041100,0.0,1.0
AAPL,2018-07-13 00:00:00+00:00,191.33,191.84,190.9,191.08,12513900,185.8884214046,186.3839165957,185.4706509493,185.645531605,12513900,0.0,1.0
AAPL,2018-07-16 00:00:00+00:00,190.91,192.65,190.42,191.52,15028000,185.4803665413,187.1708795463,185.0043025342,186.0730176523,15028000,0.0,1.0
AAPL,2018-07-17 00:00:00+00:00,191.45,191.87,189.2,189.75,15534500,186.0050085084,186.4130633717,183.8190003123,184.3533578713,15534500,0.0,1.0
AAPL,2018-07-18 00:00:00+00:00,190.4,191.8,189.93,191.78,16393400,184.9848713502,186.3450542278,184.528238527,186.3256230438,16393400,0.0,1.0
AAPL,2018-07-19 00:00:00+00:00,191.88,192.55,189.69,189.69,20286800,186.4227789636,187.0737236265,184.2950643194,184.2950643194,20286800,0.0,1.0
AAPL,2018-07-20 00:00:00+00:00,191.44,192.43,190.17,191.78,20676200,185.9952929164,186.9571365227,184.7614127346,186.3256230438,20676200,0.0,1.0
AAPL,2018-07-23 00:00:00+00:00,191.61,191.96,189.56,190.68,15989400,186.1604579801,186.5005036995,184.1687616237,185.2569079257,15989400,0.0,1.0
AAPL,2018-07-24 00:00:00+00:00,193.0,193.66,192.05,192.45,18688700,187.5109252657,188.1521543366,186.5879440273,186.9765677067,18688700,0.0,1.0
AAPL,2018-07-25 00:00:00+00:00,194.82,194.85,192.43,193.06,16709900,189.2791630065,189.3083097825,186.9571365227,187.5692188176,16709900,0.0,1.0
AAPL,2018-07-26 00:00:00+00:00,194.21,195.96,193.61,194.61,19076000,188.6865118956,190.3867404926,188.1035763766,189.0751355749,19076000,0.0,1.0
AAPL,2018-07-27 00:00:00+00:00,190.98,195.19,190.1,194.99,24024000,185.5483756852,189.6386399099,184.6934035907,189.4443280703,24024000,0.0,1.0
AAPL,2018-07-30 00:00:00+00:00,189.91,192.2,189.07,191.9,21029500,184.5088073431,186.7336779071,183.6926976165,186.4422101476,21029500,0.0,1.0
AAPL,2018-07-31 00:00:00+00:00,190.29,192.14,189.34,190.3,39373000,184.8779998384,186.6753843552,183.9550186,184.8877154304,39373000,0.0,1.0
AAPL,2018-08-01 00:00:00+00:00,201.5,201.76,197.31,199.13,67935700,195.769178451,196.0217838425,191.6983454102,193.4665831511,67935700,0.0,1.0
AAPL,2018-08-02 00:00:00+00:00,207.39,208.38,200.35,200.58,62404000,201.4916621288,202.4535057351,194.651885373,194.8753439886,62404000,0.0,1.0
AAPL,2018-08-03 00:00:00+00:00,207.99,208.74,205.48,207.03,33447400,202.0745976477,202.8032670464,199.6359840601,201.1419008174,33447400,0.0,1.0
AAPL,2018-08-06 00:00:00+00:00,209.07,209.25,207.07,208.0,25425400,203.1238815819,203.2987622376,201.1807631853,202.0843132397,25425400,0.0,1.0
AAPL,2018-08-07 00:00:00+00:00,207.11,209.5,206.76,209.32,25587400,201.2196255533,203.5416520371,200.8795798339,203.3667713814,25587400,0.0,1.0
AAPL,2018-08-08 00:00:00+00:00,207.25,207.81,204.52,206.05,22525500,201.355643841,201.8997169921,198.7032872297,200.1897728031,22525500,0.0,1.0
AAPL,2018-08-09 00:00:00+00:00,208.88,209.78,207.2,207.28,23469200,202.9392853342,203.8136886126,201.3070658811,201.384790617,23469200,0.0,1.0
AAPL,2018-08-10 00:00:00+00:00,207.53,209.1,206.67,207.36,24611200,202.3369186313,203.8676320811,201.4984386524,202.1711725889,24611200,0.73,1.0
AAPL,2018-08-13 00:00:00+00:00,208.87,210.95,207.7,207.7,25869100,203.6433874356,205.6713390125,202.5026646736,202.5026646736,25869100,0.0,1.0
AAPL,2018-08-14 00:00:00+00:00,209.75,210.56,208.26,210.16,20748000,204.5013669489,205.2910980918,203.0486516366,204.901107404,20748000,0.0,1.0
AAPL,2018-08-15 00:00:00+00:00,210.24,210.74,208.33,209.22,28807600,204.9791055416,205.4665939014,203.116900007,203.9846292875,28807600,0.0,1.0
AAPL,2018-08-16 00:00:00+00:00,213.32,213.81,211.47,211.75,28500400,207.9820338381,208.4597724307,206.1783269067,206.4513203882,28500400,0.0,1.0
AAPL,2018-08-17 00:00:00+00:00,217.58,217.95,213.16,213.44,35427000,212.1354346639,212.4961760501,207.826037563,208.0990310445,35427000,0.0,1.0
AAPL,2018-08-20 00:00:00+00:00,215.46,219.18,215.11,218.1,30287700,210.0684840182,213.6953974153,209.7272421663,212.6424225581,30287700,0.0,1.0
AAPL,2018-08-21 00:00:00+00:00,215.04,217.19,214.03,216.8,26159800,209.6589937959,211.7551937432,208.6742673091,211.3749528225,26159800,0.0,1.0
AAPL,2018-08-22 00:00:00+00:00,215.05,216.36,213.84,214.1,19018100,209.6687435631,210.9459630659,208.4890217323,208.7425156794,19018100,0.0,1.0
AAPL,2018-08-23 00:00:00+00:00,215.49,217.05,214.6,214.65,18883200,210.0977333198,211.6186970024,209.2300040393,209.2787528753,18883200,0.0,1.0
AAPL,2018-08-24 00:00:00+00:00,216.16,216.9,215.11,216.6,18476400,210.7509677219,211.4724504945,209.7272421663,211.1799574786,18476400,0.0,1.0
AAPL,2018-08-27 00:00:00+00:00,217.94,218.74,216.33,217.15,20525100,212.4864262829,213.2664076587,210.9167137643,211.7161946744,20525100,0.0,1.0
AAPL,2018-08-28 00:00:00+00:00,219.7,220.54,218.92,219.01,22776800,214.2023853095,215.0213657541,213.4419034682,213.529651373,22776800,0.0,1.0
AAPL,2018-08-29 00:00:00+00:00,222.98,223.49,219.41,220.15,27254800,217.40030895,217.8975470771,213.9196420608,214.6411248334,27254800,0.0,1.0
AAPL,2018-08-30 00:00:00+00:00,225.03,228.26,222.4,223.25,48793800,219.3990112253,222.5481860298,216.8348224526,217.6635526643,48793800,0.0,1.0
AAPL,2018-08-31 00:00:00+00:00,227.63,228.87,226.0,226.51,43340100,221.9339506965,223.1429218288,220.3447386434,220.8419767704,43340100,0.0,1.0
AAPL,2018-09-04 00:00:00+00:00,228.36,229.18,226.63,228.41,27390100,222.6456837018,223.4451646119,220.9589739768,222.6944325378,27390100,0.0,1.0
AAPL,2018-09-05 00:00:00+00:00,226.87,229.67,225.1,228.99,33333000,221.1929683895,223.9229032046,219.4672595957,223.2599190352,33333000,0.0,1.0
AAPL,2018-09-06 00:00:00+00:00,223.1,227.35,221.3,226.23,34290000,217.5173061564,221.660957215,215.762348061,220.5689832889,34290000,0.0,1.0
AAPL,2018-09-07 00:00:00+00:00,221.3,225.37,220.71,221.85,37619800,215.762348061,219.73050331,215.1871117964,216.2985852568,37619800,0.0,1.0
AAPL,2018-09-10 00:00:00+00:00,218.33,221.85,216.47,220.95,39262400,212.8666672036,216.2985852568,211.053210505,215.4211062091,39262400,0.0,1.0
AAPL,2018-09-11 00:00:00+00:00,223.85,224.3,216.56,218.01,35749000,218.2485386961,218.68727822,211.1409584098,212.5546746533,35749000,0.0,1.0
AAPL,2018-09-12 00:00:00+00:00,221.07,225.0,219.84,224.94,49278700,215.5381034155,219.3697619237,214.3388820503,219.3112633206,49278700,0.0,1.0
AAPL,2018-09-13 00:00:00+00:00,226.41,228.35,222.57,223.52,41706400,220.7444790985,222.6359339346,217.000568495,217.9267963787,41706400,0.0,1.0
AAPL,2018-09-14 00:00:00+00:00,223.84,226.84,222.52,225.75,31902700,218.2387889289,221.1637190879,216.951819659,220.1009944635,31902700,0.0,1.0
AAPL,2018-09-17 00:00:00+00:00,217.88,222.95,217.27,222.15,37195100,212.4279276798,217.3710596484,211.8331918808,216.5910782727,37195100,0.0,1.0
AAPL,2018-09-18 00:00:00+00:00,218.24,221.85,217.12,217.79,31571700,212.7789192988,216.2985852568,211.6869453728,212.340179775,31571700,0.0,1.0
AAPL,2018-09-19 00:00:00+00:00,218.37,219.62,215.3,218.5,27123800,212.9056662724,214.124387172,209.912487743,213.032413246,27123800,0.0,1.0
AAPL,2018-09-20 00:00:00+00:00,220.03,222.28,219.15,220.24,26608800,214.524127627,216.7178252463,213.6661481137,214.7288727382,26608800,0.0,1.0
AAPL,2018-09-21 00:00:00+00:00,217.66,221.36,217.29,220.78,96246700,212.2134328014,215.8208466642,211.8526914152,215.2553601668,96246700,0.0,1.0
AAPL,2018-09-24 00:00:00+00:00,220.79,221.26,216.63,216.82,27693400,215.265109934,215.7233489922,211.2092067802,211.3944523569,27693400,0.0,1.0
AAPL,2018-09-25 00:00:00+00:00,222.19,222.82,219.7,219.75,24554400,216.6300773415,217.2443126749,214.2023853095,214.2511341455,24554400,0.0,1.0
AAPL,2018-09-26 00:00:00+00:00,220.42,223.75,219.76,221.0,23984700,214.9043685477,218.1510410242,214.2608839127,215.4698550451,23984700,0.0,1.0
AAPL,2018-09-27 00:00:00+00:00,224.95,226.44,223.54,223.82,30181200,219.3210130878,220.7737284001,217.946295913,218.2192893946,30181200,0.0,1.0
AAPL,2018-09-28 00:00:00+00:00,225.74,225.84,224.02,224.79,22929400,220.0912446963,220.1887423683,218.4142847385,219.1650168126,22929400,0.0,1.0
AAPL,2018-10-01 00:00:00+00:00,227.26,229.42,226.35,227.95,23600800,221.5732093102,223.6791590247,220.6859804953,222.2459432468,23600800,0.0,1.0
AAPL,2018-10-02 00:00:00+00:00,229.28,230.0,226.63,227.25,24788200,223.5426622839,224.2446455221,220.9589739768,221.563459543,24788200,0.0,1.0
AAPL,2018-10-03 00:00:00+00:00,232.07,233.47,229.78,230.05,28654800,226.2628473318,227.6278147393,224.0301506437,224.293394358,28654800,0.0,1.0
AAPL,2018-10-04 00:00:00+00:00,227.99,232.35,226.73,230.78,32042000,222.2849423155,226.5358408133,221.0564716488,225.0051273634,32042000,0.0,1.0
AAPL,2018-10-05 00:00:00+00:00,224.29,228.41,220.58,227.96,33580500,218.6775284528,222.6944325378,215.0603648228,222.2556930139,33580500,0.0,1.0
AAPL,2018-10-08 00:00:00+00:00,223.77,224.8,220.2,222.21,29663900,218.1705405586,219.1747665798,214.6898736694,216.6495768759,29663900,0.0,1.0
AAPL,2018-10-09 00:00:00+00:00,226.87,227.27,222.25,223.64,26891000,221.1929683895,221.5829590774,216.6885759447,218.043793585,26891000,0.0,1.0
AAPL,2018-10-10 00:00:00+00:00,216.36,226.35,216.05,225.46,41990600,210.9459630659,220.6859804953,210.6437202828,219.8182512148,41990600,0.0,1.0
AAPL,2018-10-11 00:00:00+00:00,214.45,219.5,212.32,214.52,53124400,209.0837575313,214.0073899656,207.0070571184,209.1520059017,53124400,0.0,1.0
AAPL,2018-10-12 00:00:00+00:00,222.11,222.88,216.84,220.42,40337900,216.5520792039,217.3028112781,211.4139518913,214.9043685477,40337900,0.0,1.0
AAPL,2018-10-15 00:00:00+00:00,217.36,221.83,217.27,221.16,30791000,211.9209397855,216.2790857224,211.8331918808,215.6258513203,30791000,0.0,1.0
AAPL,2018-10-16 00:00:00+00:00,222.15,222.99,216.76,218.93,29184000,216.5910782727,217.4100587172,211.3359537537,213.4516532354,29184000,0.0,1.0
